theta,x_p_A,y_p_A,d_A,k,xi_p,eta_p,delta,tau_s,tau_ns,tau_ps,tau_log10_s,tau_ratio,phi,phi_inv2
-0.05599999999999994,0.8015675902721656,-0.05597073525575541,0.8035193370291697,-0.06982659470644392,8.015675902721656,-0.5597073525575541,8.035193370291696,3.228788154931976e-07,322.87881549319764,322878.81549319765,-6.490960448684362,1.1565860988742565,1.618033988749895,0.38196601125010515
-0.05499999999999994,0.8015121187624016,-0.05497227502706767,0.8033950631816489,-0.06858570661657522,8.015121187624015,-0.5497227502706766,8.033950631816488,3.212211924324784e-07,321.2211924324784,321221.1924324784,-6.493195810053164,1.1506483175854072,1.618033988749895,0.38196601125010515
-0.05399999999999994,0.8014576457404357,-0.05397375982610949,0.803273007554448,-0.0673444942636304,8.014576457404356,-0.5397375982610949,8.03273007554448,3.1960167362961617e-07,319.6016736296162,319601.67362961615,-6.495390955120863,1.1448470297821343,1.618033988749895,0.38196601125010515
-0.052999999999999936,0.8014041712607407,-0.05297519065139598,0.8031531712809621,-0.0661029634623155,8.014041712607407,-0.5297519065139598,8.03153171280962,3.18019770180832e-07,318.019770180832,318019.770180832,-6.49754588060188,1.139180484159343,1.618033988749895,0.38196601125010515
-0.051999999999999935,0.8013516953767912,-0.05197656850149623,0.8030355554746305,-0.06486112003176973,8.013516953767912,-0.5197656850149622,8.030355554746304,3.1647500597053196e-07,316.475005970532,316475.00597053196,-6.499660583269697,1.1336469752205718,1.618033988749895,0.38196601125010515
-0.050999999999999934,0.8013002181410632,-0.05097789437503231,0.8029201612288904,-0.06361896979548558,8.013002181410632,-0.5097789437503231,8.029201612288904,3.1496691743451695e-07,314.966917434517,314966.91743451694,-6.501735059956938,1.1282448424297837,1.618033988749895,0.38196601125010515
-0.04999999999999993,0.8012497396050338,-0.04997916927067826,0.8028069896171318,-0.06237651858122897,8.012497396050337,-0.4997916927067826,8.028069896171317,3.1349505333007635e-07,313.49505333007636,313495.05333007633,-6.503769307555436,1.1229724693878185,1.618033988749895,0.38196601125010515
-0.04899999999999993,0.8012002598191815,-0.04898039418715911,0.8026960416926531,-0.06113377222095912,8.012002598191815,-0.4898039418715911,8.02696041692653,3.1205897451281734e-07,312.0589745128174,312058.97451281734,-6.505763323016287,1.1178282830329707,1.618033988749895,0.38196601125010515
-0.04799999999999993,0.8011517788329863,-0.047981570123249856,0.8025873184886181,-0.05989073655074843,8.011517788329861,-0.47981570123249856,8.02587318488618,3.106582537200421e-07,310.65825372004207,310658.25372004206,-6.507717103349913,1.112810752865024,1.618033988749895,0.38196601125010515
-0.04699999999999993,0.8011042966949289,-0.04698269807777447,0.8024808210180129,-0.058647417410702146,8.011042966949288,-0.4698269807777447,8.024808210180128,3.09292475360536e-07,309.292475360536,309292.475360536,-6.509630645626142,1.1079183901922511,1.618033988749895,0.38196601125010515
-0.04599999999999993,0.8010578134524916,-0.04598377904960493,0.8023765502736042,-0.05740382064487795,8.010578134524916,-0.4598377904960492,8.023765502736042,3.0796123531065526e-07,307.96123531065524,307961.23531065526,-6.511503946974243,1.103149747400977,1.618033988749895,0.38196601125010515
-0.04499999999999993,0.8010123291521576,-0.044984814037660165,0.8022745072278985,-0.056159952101205425,8.010123291521575,-0.44984814037660165,8.022745072278985,3.0666414071652095e-07,306.66414071652093,306664.14071652095,-6.513337004583002,1.0985034172470178,1.618033988749895,0.38196601125010515
-0.04399999999999993,0.8009678438394112,-0.043985804040905116,0.8021746928331013,-0.05491581763140541,8.009678438394111,-0.43985804040905113,8.021746928331012,3.0540080980222934e-07,305.40080980222933,305400.80980222934,-6.515129815700772,1.0939780321686694,1.618033988749895,0.38196601125010515
-0.04299999999999993,0.8009243575587378,-0.04298675005834969,0.8020771080210779,-0.05367142309090924,8.009243575587378,-0.4298675005834969,8.020771080210778,3.041708716839202e-07,304.1708716839202,304170.8716839202,-6.516882377635535,1.0895722636206802,1.618033988749895,0.38196601125010515
-0.041999999999999926,0.8008818703536235,-0.04198765308904778,0.8019817537033149,-0.05242677433877788,8.008818703536233,-0.41987653089047783,8.019817537033148,3.0297396618960145e-07,302.97396618960147,302973.96618960146,-6.518594687754949,1.085284821428845,1.618033988749895,0.38196601125010515
-0.040999999999999925,0.8008403822665555,-0.040988514132096296,0.8018886307708819,-0.05118187723762097,8.008403822665555,-0.40988514132096293,8.018886307708819,3.0180974368457155e-07,301.8097436845716,301809.7436845715,-6.520266743486424,1.0811144531646486,1.618033988749895,0.38196601125010515
-0.039999999999999925,0.8007998933390221,-0.039989334186634085,0.8017977400943954,-0.049936737653515674,8.00799893339022,-0.39989334186634085,8.017977400943954,3.006778649023867e-07,300.6778649023867,300677.86490238673,-6.521898542317135,1.0770599435397727,1.618033988749895,0.38196601125010515
-0.038999999999999924,0.800760403611512,-0.03899011425184102,0.8017090825239809,-0.04869136145592562,8.00760403611512,-0.3899011425184102,8.017090825239809,2.9957800078115897e-07,299.57800078115895,299578.000781159,-6.523490081794132,1.0731201138196982,1.618033988749895,0.38196601125010515
-0.03799999999999992,0.8007219131235151,-0.037990855326936954,0.8016226588892398,-0.04744575451761951,8.007219131235152,-0.3799085532693695,8.016226588892398,2.985098323052057e-07,298.5098323052057,298509.8323052057,-6.5250413595243275,1.069293821256477,1.618033988749895,0.38196601125010515
-0.03699999999999992,0.8006844219135218,-0.03699155841118073,0.8015384699992125,-0.04619992271458981,8.006844219135218,-0.36991558411180725,8.015384699992124,2.97473050351802e-07,297.473050351802,297473.05035180197,-6.526552373174601,1.0655799585397834,1.618033988749895,0.38196601125010515
-0.03599999999999992,0.8006479300190232,-0.03599222450386917,0.8014565166423464,-0.044953871925971264,8.006479300190232,-0.3599222450386917,8.014565166423463,2.96467355543063e-07,296.467355543063,296467.35554306296,-6.528023120471813,1.0619774532663395,1.618033988749895,0.38196601125010515
-0.03499999999999992,0.8006124374765115,-0.03499285460433611,0.8013767995864625,-0.0437076080339593,8.006124374765115,-0.3499285460433611,8.013767995864624,2.954924581027682e-07,295.4924581027682,295492.4581027682,-6.529453599202861,1.0584852674270466,1.618033988749895,0.38196601125010515
-0.03399999999999992,0.8005779443214789,-0.03399344971195137,0.8012993195787227,-0.04246113692372845,8.005779443214788,-0.3399344971195137,8.012993195787226,2.9454807771806086e-07,294.5480777180609,294548.0777180609,-6.53084380721474,1.055102396911576,1.618033988749895,0.38196601125010515
-0.03299999999999992,0.8005444505884187,-0.03299401082611974,0.8012240773455995,-0.04121446448335052,8.005444505884187,-0.32994010826119735,8.012240773455995,2.9363394340595973e-07,293.6339434059597,293633.94340595976,-6.532193742414568,1.051827871030201,1.618033988749895,0.38196601125010515
-0.03199999999999992,0.8005119563108246,-0.031994538946280036,0.8011510735928453,-0.039967596603712845,8.005119563108245,-0.3199453894628003,8.011510735928452,2.9274979338453963e-07,292.74979338453966,292749.7933845396,-6.533503402769642,1.048660752052352,1.618033988749895,0.38196601125010515
-0.030999999999999917,0.800480461521191,-0.03099503507190405,0.8010803090054627,-0.0387205391784363,8.00480461521191,-0.3099503507190405,8.010803090054626,2.918953749487438e-07,291.8953749487438,291895.3749487438,-6.534772786307472,1.0456001347617632,1.618033988749895,0.38196601125010515
-0.029999999999999916,0.8004499662510125,-0.029995500202495577,0.8010117842476757,-0.03747329810379343,8.004499662510124,-0.29995500202495573,8.010117842476756,2.910704443507118e-07,291.0704443507118,291070.4443507118,-6.536001891115834,1.0426451460277937,1.618033988749895,0.38196601125010515
-0.028999999999999915,0.8004204705307845,-0.0289959353375894,0.8009454999629027,-0.03622587927862623,8.004204705307844,-0.289959353375894,8.009454999629027,2.9027476668457705e-07,290.27476668457706,290274.76668457704,-6.537190715342797,1.039794944392761,1.618033988749895,0.38196601125010515
-0.027999999999999914,0.8003919743900026,-0.027996341476750303,0.8008814567737285,-0.034978288604264135,8.003919743900026,-0.279963414767503,8.008814567737284,2.895081157756157e-07,289.5081157756157,289508.1157756157,-6.538339257196777,1.03704871967486,1.618033988749895,0.38196601125010515
-0.026999999999999913,0.8003644778571631,-0.026996719619572063,0.8008196552818788,-0.03373053198444175,8.003644778571632,-0.2699671961957206,8.008196552818788,2.8877027407372665e-07,288.7702740737266,288770.2740737267,-6.539447514946557,1.0344056925865974,1.618033988749895,0.38196601125010515
-0.025999999999999912,0.8003379809597624,-0.025997070765676453,0.8007600960681948,-0.032482615325216554,8.003379809597623,-0.2599707076567645,8.007600960681946,2.880610325511139e-07,288.0610325511139,288061.0325511139,-6.540515486921344,1.0318651143682798,1.618033988749895,0.38196601125010515
-0.02499999999999991,0.8003124837242974,-0.024997395914712242,0.800702779692609,-0.031234544534886558,8.003124837242973,-0.24997395914712242,8.007027796926089,2.8738019060416936e-07,287.38019060416934,287380.19060416933,-6.54154317151078,1.0294262664365448,1.618033988749895,0.38196601125010515
-0.02399999999999991,0.8002879861762655,-0.0239976960663542,0.8006477066941212,-0.029986325523907894,8.002879861762654,-0.239976960663542,8.006477066941212,2.867275559594231e-07,286.7275559594231,286727.5559594231,-6.542530567164995,1.027088460047469,1.618033988749895,0.38196601125010515
-0.02300000000000002,0.800264488340164,-0.022997972220302202,0.8005948775907764,-0.028737964204812474,8.002644883401638,-0.229979722203022,8.005948775907763,2.8610294458355153e-07,286.1029445835515,286102.94458355155,-6.543477672394642,1.0248510359742038,1.618033988749895,0.38196601125010515
-0.02200000000000002,0.8002419902394908,-0.021998225376279792,0.8005442928796426,-0.02748946649212486,8.002419902394907,-0.2199822537627979,8.005442928796425,2.8550618059737706e-07,285.50618059737707,285506.18059737707,-6.544384485770911,1.0227133641989161,1.618033988749895,0.38196601125010515
-0.02100000000000002,0.8002204918967442,-0.020998456534033837,0.8004959530367901,-0.026240838302280512,8.002204918967442,-0.20998456534033835,8.0049595303679,2.8493709619376965e-07,284.93709619376966,284937.09619376966,-6.545251005925572,1.0206748436187005,1.618033988749895,0.38196601125010515
-0.020000000000000018,0.8001999933334223,-0.019998666693333098,0.8004498585172716,-0.024992085553542587,8.001999933334222,-0.19998666693333098,8.004498585172716,2.843955315594424e-07,284.3955315594424,284395.5315594424,-6.546077231551,1.018734901765445,1.618033988749895,0.38196601125010515
-0.019000000000000017,0.8001804945700237,-0.018998856853967332,0.8004060097551025,-0.023743214165919343,8.001804945700236,-0.1899885685396733,8.004060097551024,2.8388133480054973e-07,283.8813348005497,283881.3348005497,-6.546863161400209,1.0168929945393144,1.618033988749895,0.38196601125010515
-0.018000000000000016,0.8001619956260473,-0.017999028015746293,0.8003644071632434,-0.02249423006108137,8.001619956260472,-0.17999028015746293,8.003644071632433,2.8339436187208335e-07,283.3943618720834,283394.36187208333,-6.547608794286864,1.0151486059558392,1.618033988749895,0.38196601125010515
-0.017000000000000015,0.8001444965199919,-0.016999181178498742,0.800325051133582,-0.02124513916227881,8.001444965199918,-0.1699918117849874,8.00325051133582,2.829344765109704e-07,282.9344765109704,282934.4765109704,-6.548314129085321,1.013501247906267,1.618033988749895,0.38196601125010515
-0.016000000000000014,0.8001279972693567,-0.01599931734207143,0.8002879420369171,-0.019995947394258456,8.001279972693567,-0.15999317342071429,8.00287942036917,2.825015501728706e-07,282.50155017287057,282501.5501728706,-6.5489791647306435,1.0119504599311628,1.618033988749895,0.38196601125010515
-0.015000000000000013,0.8001124978906409,-0.014999437506328104,0.8002530802229424,-0.018746660683180857,8.001124978906407,-0.14999437506328103,8.002530802229423,2.8209546197261137e-07,282.09546197261136,282095.4619726114,-6.549603900218635,1.0104958090070406,1.618033988749895,0.38196601125010515
-0.014000000000000012,0.8000979983993438,-0.013999542671148524,0.8002204660202322,-0.0174972849565374,8.000979983993437,-0.13999542671148524,8.002204660202322,2.8171609862824253e-07,281.71609862824255,281716.0986282425,-6.550188334605839,1.009136889345962,1.618033988749895,0.38196601125010515
-0.013000000000000012,0.8000844988099651,-0.012999633836427441,0.8001900997362279,-0.01624782614306729,8.00084498809965,-0.1299963383642744,8.001900997362279,2.813633544086355e-07,281.3633544086355,281363.3544086355,-6.5507324670095795,1.0078733222078315,1.618033988749895,0.38196601125010515
-0.01200000000000001,0.8000719991360042,-0.011999712002073604,0.8001619816572236,-0.014998290172674539,8.000719991360041,-0.11999712002073604,8.001619816572235,2.810371310846311e-07,281.0371310846311,281037.1310846311,-6.551236296607979,1.0067047557254014,1.618033988749895,0.38196601125010515
-0.01100000000000001,0.8000604993899608,-0.010999778168008765,0.8001361120483558,-0.013748682976344915,8.000604993899607,-0.10999778168008764,8.001361120483557,2.807373378837037e-07,280.7373378837037,280737.3378837037,-6.551699822639961,1.0056308647418757,1.618033988749895,0.38196601125010515
-0.010000000000000009,0.8000499995833348,-0.009999833334166673,0.8001124911535908,-0.01249901048606284,8.000499995833348,-0.09999833334166673,8.001124911535907,2.804638914480776e-07,280.4638914480776,280463.89144807763,-6.552123044405273,1.0046513506608767,1.618033988749895,0.38196601125010515
-0.009000000000000008,0.8000404997266258,-0.008999878500492083,0.8000911191957156,-0.011249278634728297,8.000404997266259,-0.08999878500492083,8.000911191957156,2.802167157963054e-07,280.21671579630544,280216.7157963054,-6.552505961264507,1.0037659413088162,1.618033988749895,0.38196601125010515
-0.008000000000000007,0.8000319998293337,-0.00799991466693974,0.800071996376327,-0.009999493356073653,8.000319998293337,-0.07999914666939739,8.000719963763268,2.799957422882546e-07,279.99574228825463,279995.7422882546,-6.552848572639122,1.0029743908094728,1.618033988749895,0.38196601125010515
-0.007000000000000006,0.8000244998999585,-0.006999942833473397,0.8000551228758245,-0.008749660584580505,8.000244998999584,-0.06999942833473397,8.000551228758244,2.7980090959353056e-07,279.80090959353055,279800.9095935306,-6.553150878011421,1.0022764794708803,1.618033988749895,0.38196601125010515
-0.006000000000000005,0.8000179999460001,-0.005999964000064805,0.800040498853402,-0.007499786255396494,8.00017999946,-0.059999640000648044,8.000404988534019,2.796321636632308e-07,279.6321636632308,279632.1636632308,-6.553412876924603,1.001672013684148,1.618033988749895,0.38196601125010515
-0.0050000000000000044,0.8000124999739584,-0.0049999791666927125,0.8000281244470411,-0.006249876304252082,8.000124999739583,-0.04999979166692712,8.00028124447041,2.794894577050997e-07,279.4894577050997,279489.4577050997,-6.553634568982746,1.0011608258344624,1.618033988749895,0.38196601125010515
-0.0040000000000000036,0.8000079999893334,-0.00399998933334187,0.8000179997735051,-0.00499993666737733,8.000079999893334,-0.039999893333418704,8.00017999773505,2.793727521620113e-07,279.3727521620113,279372.7521620113,-6.553815953850832,1.0007427742240107,1.618033988749895,0.38196601125010515
-0.0030000000000000027,0.800004499996625,-0.0029999955000020277,0.8000101249283349,-0.003749973281418647,8.00004499996625,-0.029999955000020277,8.000101249283349,2.792820146937995e-07,279.2820146937995,279282.0146937995,-6.553957031254734,1.0004177430068946,1.618033988749895,0.38196601125010515
-0.0020000000000000018,0.8000019999993334,-0.001999998666666935,0.8000044999858439,-0.0024999920833555433,8.000019999993334,-0.01999998666666935,8.000044999858439,2.7921722016238597e-07,279.21722016238596,279217.22016238596,-6.554057800981246,1.0001856421358557,1.618033988749895,0.38196601125010515
-0.0010000000000000009,0.8000004999999584,-0.0009999998333333425,0.8000011249991152,-0.0012499990104173618,8.000004999999582,-0.009999998333333425,8.000011249991152,2.791783506202402e-07,279.17835062024017,279178.3506202402,-6.554118262878075,1.0000464073209399,1.618033988749895,0.38196601125010515
0.0,0.8,0.0,0.8,0.0,8.0,0.0,8.0,2.7916539530214507e-07,279.1653953021451,279165.39530214504,-6.554138416853837,1.0,1.618033988749895,0.38196601125010515
0.0010000000000000009,0.8000004999999584,0.0009999998333333425,0.8000011249991152,0.0012499990104173618,8.000004999999582,0.009999998333333425,8.000011249991152,2.791783506202402e-07,279.17835062024017,279178.3506202402,-6.554118262878075,1.0000464073209399,1.618033988749895,0.38196601125010515
0.0020000000000000018,0.8000019999993334,0.001999998666666935,0.8000044999858439,0.0024999920833555433,8.000019999993334,0.01999998666666935,8.000044999858439,2.7921722016238597e-07,279.21722016238596,279217.22016238596,-6.554057800981246,1.0001856421358557,1.618033988749895,0.38196601125010515
0.0030000000000000027,0.800004499996625,0.0029999955000020277,0.8000101249283349,0.003749973281418647,8.00004499996625,0.029999955000020277,8.000101249283349,2.792820146937995e-07,279.2820146937995,279282.0146937995,-6.553957031254734,1.0004177430068946,1.618033988749895,0.38196601125010515
0.0040000000000000036,0.8000079999893334,0.00399998933334187,0.8000179997735051,0.00499993666737733,8.000079999893334,0.039999893333418704,8.00017999773505,2.793727521620113e-07,279.3727521620113,279372.7521620113,-6.553815953850832,1.0007427742240107,1.618033988749895,0.38196601125010515
0.0050000000000000044,0.8000124999739584,0.0049999791666927125,0.8000281244470411,0.006249876304252082,8.000124999739583,0.04999979166692712,8.00028124447041,2.794894577050997e-07,279.4894577050997,279489.4577050997,-6.553634568982746,1.0011608258344624,1.618033988749895,0.38196601125010515
0.006000000000000005,0.8000179999460001,0.005999964000064805,0.800040498853402,0.007499786255396494,8.00017999946,0.059999640000648044,8.000404988534019,2.796321636632308e-07,279.6321636632308,279632.1636632308,-6.553412876924603,1.001672013684148,1.618033988749895,0.38196601125010515
0.007000000000000006,0.8000244998999585,0.006999942833473397,0.8000551228758245,0.008749660584580505,8.000244998999584,0.06999942833473397,8.000551228758244,2.7980090959353056e-07,279.80090959353055,279800.9095935306,-6.553150878011421,1.0022764794708803,1.618033988749895,0.38196601125010515
0.008000000000000007,0.8000319998293337,0.00799991466693974,0.800071996376327,0.009999493356073653,8.000319998293337,0.07999914666939739,8.000719963763268,2.799957422882546e-07,279.99574228825463,279995.7422882546,-6.552848572639122,1.0029743908094728,1.618033988749895,0.38196601125010515
0.009000000000000008,0.8000404997266258,0.008999878500492083,0.8000911191957156,0.011249278634728297,8.000404997266259,0.08999878500492083,8.000911191957156,2.802167157963054e-07,280.21671579630544,280216.7157963054,-6.552505961264507,1.0037659413088162,1.618033988749895,0.38196601125010515
0.010000000000000009,0.8000499995833348,0.009999833334166673,0.8001124911535908,0.01249901048606284,8.000499995833348,0.09999833334166673,8.001124911535907,2.804638914480776e-07,280.4638914480776,280463.89144807763,-6.552123044405273,1.0046513506608767,1.618033988749895,0.38196601125010515
0.01100000000000001,0.8000604993899608,0.010999778168008765,0.8001361120483558,0.013748682976344915,8.000604993899607,0.10999778168008764,8.001361120483557,2.807373378837037e-07,280.7373378837037,280737.3378837037,-6.551699822639961,1.0056308647418757,1.618033988749895,0.38196601125010515
0.01200000000000001,0.8000719991360042,0.011999712002073604,0.8001619816572236,0.014998290172674539,8.000719991360041,0.11999712002073604,8.001619816572235,2.810371310846311e-07,281.0371310846311,281037.1310846311,-6.551236296607979,1.0067047557254014,1.618033988749895,0.38196601125010515
0.013000000000000012,0.8000844988099651,0.012999633836427441,0.8001900997362279,0.01624782614306729,8.00084498809965,0.1299963383642744,8.001900997362279,2.813633544086355e-07,281.3633544086355,281363.3544086355,-6.5507324670095795,1.0078733222078315,1.618033988749895,0.38196601125010515
0.014000000000000012,0.8000979983993438,0.013999542671148524,0.8002204660202322,0.0174972849565374,8.000979983993437,0.13999542671148524,8.002204660202322,2.8171609862824253e-07,281.71609862824255,281716.0986282425,-6.550188334605839,1.009136889345962,1.618033988749895,0.38196601125010515
0.015000000000000013,0.8001124978906409,0.014999437506328104,0.8002530802229424,0.018746660683180857,8.001124978906407,0.14999437506328103,8.002530802229423,2.8209546197261137e-07,282.09546197261136,282095.4619726114,-6.549603900218635,1.0104958090070406,1.618033988749895,0.38196601125010515
0.016000000000000014,0.8001279972693567,0.01599931734207143,0.8002879420369171,0.019995947394258456,8.001279972693567,0.15999317342071429,8.00287942036917,2.825015501728706e-07,282.50155017287057,282501.5501728706,-6.5489791647306435,1.0119504599311628,1.618033988749895,0.38196601125010515
0.017000000000000015,0.8001444965199919,0.016999181178498742,0.800325051133582,0.02124513916227881,8.001444965199918,0.1699918117849874,8.00325051133582,2.829344765109704e-07,282.9344765109704,282934.4765109704,-6.548314129085321,1.013501247906267,1.618033988749895,0.38196601125010515
0.018000000000000016,0.8001619956260473,0.017999028015746293,0.8003644071632434,0.02249423006108137,8.001619956260472,0.17999028015746293,8.003644071632433,2.8339436187208335e-07,283.3943618720834,283394.36187208333,-6.547608794286864,1.0151486059558392,1.618033988749895,0.38196601125010515
0.019000000000000017,0.8001804945700237,0.018998856853967332,0.8004060097551025,0.023743214165919343,8.001804945700236,0.1899885685396733,8.004060097551024,2.8388133480054973e-07,283.8813348005497,283881.3348005497,-6.546863161400209,1.0168929945393144,1.618033988749895,0.38196601125010515
0.020000000000000018,0.8001999933334223,0.019998666693333098,0.8004498585172716,0.024992085553542587,8.001999933334222,0.19998666693333098,8.004498585172716,2.843955315594424e-07,284.3955315594424,284395.5315594424,-6.546077231551,1.018734901765445,1.618033988749895,0.38196601125010515
0.02100000000000002,0.8002204918967442,0.020998456534033837,0.8004959530367901,0.026240838302280512,8.002204918967442,0.20998456534033835,8.0049595303679,2.8493709619376965e-07,284.93709619376966,284937.09619376966,-6.545251005925572,1.0206748436187005,1.618033988749895,0.38196601125010515
0.02200000000000002,0.8002419902394908,0.021998225376279792,0.8005442928796426,0.02748946649212486,8.002419902394907,0.2199822537627979,8.005442928796425,2.8550618059737706e-07,285.50618059737707,285506.18059737707,-6.544384485770911,1.0227133641989161,1.618033988749895,0.38196601125010515
0.02300000000000002,0.800264488340164,0.022997972220302202,0.8005948775907764,0.028737964204812474,8.002644883401638,0.229979722203022,8.005948775907763,2.8610294458355153e-07,286.1029445835515,286102.94458355155,-6.543477672394642,1.0248510359742038,1.618033988749895,0.38196601125010515
0.02400000000000002,0.8002879861762655,0.02399769606635431,0.8006477066941212,0.029986325523908033,8.002879861762654,0.2399769606635431,8.006477066941212,2.867275559594231e-07,286.7275559594231,286727.5559594231,-6.542530567164995,1.027088460047469,1.618033988749895,0.38196601125010515
0.025000000000000022,0.8003124837242974,0.024997395914712353,0.800702779692609,0.031234544534886697,8.003124837242973,0.24997395914712353,8.007027796926089,2.8738019060416936e-07,287.38019060416934,287380.19060416933,-6.54154317151078,1.0294262664365448,1.618033988749895,0.38196601125010515
0.026000000000000023,0.8003379809597624,0.025997070765676564,0.8007600960681948,0.03248261532521669,8.003379809597623,0.2599707076567656,8.007600960681946,2.880610325511139e-07,288.0610325511139,288061.0325511139,-6.540515486921344,1.0318651143682798,1.618033988749895,0.38196601125010515
0.027000000000000024,0.8003644778571631,0.026996719619572174,0.8008196552818788,0.03373053198444189,8.003644778571632,0.26996719619572174,8.008196552818788,2.8877027407372665e-07,288.7702740737266,288770.2740737267,-6.539447514946557,1.0344056925865974,1.618033988749895,0.38196601125010515
0.028000000000000025,0.8003919743900026,0.027996341476750414,0.8008814567737285,0.034978288604264274,8.003919743900026,0.27996341476750414,8.008814567737284,2.895081157756157e-07,289.5081157756157,289508.1157756157,-6.538339257196777,1.03704871967486,1.618033988749895,0.38196601125010515
0.029000000000000026,0.8004204705307845,0.028995935337589512,0.8009454999629027,0.03622587927862637,8.004204705307844,0.2899593533758951,8.009454999629027,2.9027476668457705e-07,290.27476668457706,290274.76668457704,-6.537190715342797,1.039794944392761,1.618033988749895,0.38196601125010515
0.030000000000000027,0.8004499662510125,0.029995500202495688,0.8010117842476757,0.037473298103793566,8.004499662510124,0.29995500202495684,8.010117842476756,2.910704443507118e-07,291.0704443507118,291070.4443507118,-6.536001891115834,1.0426451460277937,1.618033988749895,0.38196601125010515
0.031000000000000028,0.800480461521191,0.03099503507190416,0.8010803090054627,0.03872053917843644,8.00480461521191,0.3099503507190416,8.010803090054626,2.918953749487438e-07,291.8953749487438,291895.3749487438,-6.534772786307472,1.0456001347617632,1.618033988749895,0.38196601125010515
0.03200000000000003,0.8005119563108246,0.03199453894628015,0.8011510735928453,0.03996759660371298,8.005119563108245,0.31994538946280143,8.011510735928452,2.9274979338453963e-07,292.74979338453966,292749.7933845396,-6.533503402769642,1.048660752052352,1.618033988749895,0.38196601125010515
0.03300000000000003,0.8005444505884187,0.03299401082611985,0.8012240773455995,0.04121446448335066,8.005444505884187,0.32994010826119846,8.012240773455995,2.9363394340595973e-07,293.6339434059597,293633.94340595976,-6.532193742414568,1.051827871030201,1.618033988749895,0.38196601125010515
0.03400000000000003,0.8005779443214789,0.03399344971195148,0.8012993195787227,0.04246113692372859,8.005779443214788,0.3399344971195148,8.012993195787226,2.9454807771806086e-07,294.5480777180609,294548.0777180609,-6.53084380721474,1.055102396911576,1.618033988749895,0.38196601125010515
0.03500000000000003,0.8006124374765115,0.034992854604336224,0.8013767995864625,0.04370760803395944,8.006124374765115,0.3499285460433622,8.013767995864624,2.954924581027682e-07,295.4924581027682,295492.4581027682,-6.529453599202861,1.0584852674270466,1.618033988749895,0.38196601125010515
0.03600000000000003,0.8006479300190232,0.03599222450386928,0.8014565166423464,0.0449538719259714,8.006479300190232,0.3599222450386928,8.014565166423463,2.96467355543063e-07,296.467355543063,296467.35554306296,-6.528023120471813,1.0619774532663395,1.618033988749895,0.38196601125010515
0.03700000000000003,0.8006844219135218,0.03699155841118084,0.8015384699992125,0.04619992271458995,8.006844219135218,0.36991558411180836,8.015384699992124,2.97473050351802e-07,297.473050351802,297473.05035180197,-6.526552373174601,1.0655799585397834,1.618033988749895,0.38196601125010515
0.038000000000000034,0.8007219131235151,0.037990855326937065,0.8016226588892398,0.04744575451761965,8.007219131235152,0.3799085532693706,8.016226588892398,2.985098323052057e-07,298.5098323052057,298509.8323052057,-6.5250413595243275,1.069293821256477,1.618033988749895,0.38196601125010515
0.039000000000000035,0.800760403611512,0.03899011425184113,0.8017090825239809,0.04869136145592576,8.00760403611512,0.3899011425184113,8.017090825239809,2.9957800078115897e-07,299.57800078115895,299578.000781159,-6.523490081794132,1.0731201138196982,1.618033988749895,0.38196601125010515
0.040000000000000036,0.8007998933390221,0.039989334186634196,0.8017977400943954,0.04993673765351581,8.00799893339022,0.39989334186634196,8.017977400943954,3.006778649023867e-07,300.6778649023867,300677.86490238673,-6.521898542317135,1.0770599435397727,1.618033988749895,0.38196601125010515
0.041000000000000036,0.8008403822665555,0.04098851413209641,0.8018886307708819,0.05118187723762111,8.008403822665555,0.40988514132096404,8.018886307708819,3.0180974368457155e-07,301.8097436845716,301809.7436845715,-6.520266743486424,1.0811144531646486,1.618033988749895,0.38196601125010515
0.04200000000000004,0.8008818703536235,0.041987653089047894,0.8019817537033149,0.05242677433877802,8.008818703536233,0.41987653089047894,8.019817537033148,3.0297396618960145e-07,302.97396618960147,302973.96618960146,-6.518594687754949,1.085284821428845,1.618033988749895,0.38196601125010515
0.04300000000000004,0.8009243575587378,0.0429867500583498,0.8020771080210779,0.05367142309090938,8.009243575587378,0.429867500583498,8.020771080210778,3.041708716839202e-07,304.1708716839202,304170.8716839202,-6.516882377635535,1.0895722636206802,1.618033988749895,0.38196601125010515
0.04400000000000004,0.8009678438394112,0.04398580404090523,0.8021746928331013,0.05491581763140555,8.009678438394111,0.43985804040905224,8.021746928331012,3.0540080980222934e-07,305.40080980222933,305400.80980222934,-6.515129815700772,1.0939780321686694,1.618033988749895,0.38196601125010515
0.04500000000000004,0.8010123291521576,0.044984814037660276,0.8022745072278985,0.056159952101205564,8.010123291521575,0.44984814037660276,8.022745072278985,3.0666414071652095e-07,306.66414071652093,306664.14071652095,-6.513337004583002,1.0985034172470178,1.618033988749895,0.38196601125010515
0.04600000000000004,0.8010578134524916,0.04598377904960504,0.8023765502736042,0.05740382064487809,8.010578134524916,0.45983779049605034,8.023765502736042,3.0796123531065526e-07,307.96123531065524,307961.23531065526,-6.511503946974243,1.103149747400977,1.618033988749895,0.38196601125010515
0.04700000000000004,0.8011042966949289,0.04698269807777458,0.8024808210180129,0.058647417410702285,8.011042966949288,0.4698269807777458,8.024808210180128,3.09292475360536e-07,309.292475360536,309292.475360536,-6.509630645626142,1.1079183901922511,1.618033988749895,0.38196601125010515
