p,RSS_profile,LR_profile,threshold_95
1.00995,3.0175524278522246e-05,97.30808478050861,3.841458820694124
1.01,3.0506221713345565e-05,97.47157746020912,3.841458820694124
1.0100500000000001,3.0838712403935673e-05,97.63417961371088,3.841458820694124
1.0101,3.1172996160250147e-05,97.79590084448171,3.841458820694124
1.01015,3.1509072792639666e-05,97.95675060188702,3.841458820694124
1.0102,3.184694211118681e-05,98.11673818415134,3.841458820694124
1.01025,3.2186603926013405e-05,98.27587274170433,3.841458820694124
1.0103,3.2528058047277614e-05,98.43416328029055,3.841458820694124
1.01035,3.2871304285307296e-05,98.59161866406022,3.841458820694124
1.0104,3.321634245031999e-05,98.74824761839062,3.841458820694124
1.01045,3.3563172352408635e-05,98.90405873275805,3.841458820694124
1.0105,3.3911793801812335e-05,99.0590604636619,3.841458820694124
1.01055,3.4262206608949674e-05,99.21326113736578,3.841458820694124
1.0106,3.461441058377469e-05,99.36666895227465,3.841458820694124
1.01065,3.496840553665427e-05,99.51929198191431,3.841458820694124
1.0107,3.5324191277771734e-05,99.67113817719653,3.841458820694124
1.01075,3.5681767617485044e-05,99.82221536903748,3.841458820694124
1.0108,3.604113436613375e-05,99.97253127067617,3.841458820694124
1.01085,3.640229133368834e-05,100.12209347987314,3.841458820694124
1.0109,3.6765238330999844e-05,100.27090948171265,3.841458820694124
1.01095,3.7129975167596626e-05,100.41898664992331,3.841458820694124
1.0110000000000001,3.74965016543448e-05,100.56633225014276,3.841458820694124
1.01105,3.786481760143647e-05,100.71295344121539,3.841458820694124
1.0111,3.823492281899302e-05,100.85885727751163,3.841458820694124
1.01115,3.860681711766568e-05,101.00405071118234,3.841458820694124
1.0112,3.898050030761186e-05,101.14854059372591,3.841458820694124
1.01125,3.935597219909372e-05,101.29233367814966,3.841458820694124
1.0113,3.973323260266804e-05,101.43543662091764,3.841458820694124
1.01135,4.011228132834451e-05,101.57785598346439,3.841458820694124
1.0114,4.049311818693749e-05,101.7195982344957,3.841458820694124
1.01145,4.0875742988564666e-05,101.86066975117227,3.841458820694124
1.0115,4.1260155543529975e-05,102.00107682115014,3.841458820694124
1.01155,4.1646355662397124e-05,102.1408256442721,3.841458820694124
1.0116,4.203434315553004e-05,102.27992233402854,3.841458820694124
1.01165,4.242411783335948e-05,102.41837291924692,3.841458820694124
1.0117,4.2815679506139916e-05,102.55618334556078,3.841458820694124
1.01175,4.3209027984497206e-05,102.6933594771226,3.841458820694124
1.0118,4.360416307872974e-05,102.82990709784258,3.841458820694124
1.01185,4.400108459950109e-05,102.96583191308176,3.841458820694124
1.0119,4.439979235697051e-05,103.10113955077153,3.841458820694124
1.01195,4.480028616169529e-05,103.23583556311073,3.841458820694124
1.012,4.520256582421421e-05,103.36992542777742,3.841458820694124
1.0120500000000001,4.560663115486661e-05,103.503414549196,3.841458820694124
1.0121,4.6012481964297674e-05,103.6363082600014,3.841458820694124
1.01215,4.642011806287536e-05,103.76861182211452,3.841458820694124
1.0122,4.6829539261166695e-05,103.90033042813916,3.841458820694124
1.01225,4.7240745369895114e-05,104.03146920255885,3.841458820694124
1.0123,4.765373619894882e-05,104.16203320260962,3.841458820694124
1.01235,4.8068511559469225e-05,104.29202742010423,3.841458820694124
1.0124,4.84850712616995e-05,104.42145678188584,3.841458820694124
1.01245,4.890341511622097e-05,104.55032615133108,3.841458820694124
1.0125,4.932354293365971e-05,104.67864032934438,3.841458820694124
1.01255,4.974545452445953e-05,104.80640405535384,3.841458820694124
1.0126,5.016914969934725e-05,104.93362200849505,3.841458820694124
1.01265,5.059462826859502e-05,105.06029880840907,3.841458820694124
1.0127,5.102189004316892e-05,105.18643901658476,3.841458820694124
1.01275,5.1450934833349156e-05,105.31204713692581,3.841458820694124
1.0128,5.18817624499403e-05,105.43712761706676,3.841458820694124
1.01285,5.231437270345511e-05,105.56168484907033,3.841458820694124
1.0129,5.274876540445737e-05,105.6857231704467,3.841458820694124
